Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
53	30	0	0.830463203	132.925657	131.378728	127.574572	134.59291	7.01833779	0	0	0	0	0	3
54	31	0	0.84613232	136.794117	131.550313	127.574572	136.794117	9.21954429	0	0	0	0	0	3
55	31	0	0.861801437	138.036105	131.751754	127.574572	138.036105	10.4615328	0	0	0	0	0	3
56	31	0	0.877470554	133.677951	131.82243	127.574572	138.036105	10.4615328	0	0	0	0	0	3
57	31	0	0.893139671	140.466899	132.090244	127.574572	140.466899	12.8923271	0	0	0	0	0	3
58	32	0	0.908808788	134.041753	132.176108	127.574572	140.466899	12.8923271	0	0	0	0	0	3
59	32	0	0.924477905	139.18889	132.408684	127.574572	140.466899	12.8923271	0	0	0	0	0	3
60	32	0	0.940147022	134.020122	132.484622	127.574572	140.466899	12.8923271	0	0	0	0	0	3
61	33	0	0.955816139	133.90678	132.548484	127.574572	140.466899	12.8923271	0	0	0	0	0	3
62	33	0	0.971485256	141.535185	132.853105	127.574572	141.535185	13.9606125	0	0	0	0	0	3
63	33	0	0.987154373	134.453858	132.951558	127.574572	141.535185	13.9606125	0	0	0	0	0	3
64	33	0	1.00282349	142.151646	133.279814	127.574572	142.151646	14.5770737	4.22492394	0	28.9	0	0	3
65	34	0	1.01849261	134.685071	133.3762	127.574572	142.151646	14.5770737	4.22492394	0	28.9	0	0	3
66	34	0	1.03416172	134.070661	133.449722	127.574572	142.151646	14.5770737	4.22492394	0	28.9	0	0	3
67	34	0	1.04983084	142.591507	133.788136	127.574572	142.591507	15.0169346	4.22492394	0	28.1	0	0	3
68	35	0	1.06549996	134.750929	133.905058	127.574572	142.591507	15.0169346	4.22492394	0	28.1	0	0	3
69	35	0	1.08116908	142.953406	134.260015	127.574572	142.953406	15.3788341	4.22492394	0	27.4	0	0	3
70	35	0	1.09683819	134.88171	134.371526	127.574572	142.953406	15.3788341	4.22492394	0	27.4	0	0	3
71	36	0	1.11250731	144.048878	134.886348	128.583151	144.048878	12.7971399	4.22492394	0	33	0	0	3
72	36	0	1.12817643	135.180645	135.015808	128.583151	144.048878	9.44153267	4.22492394	0	44.7	0	0	3
73	36	0	1.14384554	144.840527	135.429222	128.583151	144.840527	6.59700406	4.22492394	0	64	0	0	3
74	36	0	1.15951466	135.444119	135.551306	128.583151	144.840527	5.21332604	4.22492394	0	81	0	0	3
75	37	0	1.17518378	144.889777	136.059902	128.583151	144.889777	5.03778956	4.22492394	0	83.8	0	0	3
76	37	0	1.19085289	135.669897	136.187452	128.583151	144.889777	5.06790686	4.22492394	0	83.3	0	0	3
77	37	0	1.20652201	144.62199	136.652488	128.583151	144.889777	5.53294302	4.22492394	0	76.3	0	0	3
78	37	0	1.22219113	145.341933	137.1762	130.352661	145.341933	6.05665495	4.22492394	0	69.7	0	0	3
79	38	0	1.23786025	135.064347	137.277674	130.352661	145.341933	6.15812866	4.22492394	0	68.6	0	0	3
80	38	0	1.25352936	139.941183	137.577315	131.894763	145.341933	6.42721661	4.22492394	0	65.7	0	0	3
81	38	0	1.26919848	145.086028	137.989542	132.159948	145.341933	6.81555245	4.22492394	0	61.9	0	0	3
82	38	0	1.2848676	145.812704	138.416191	132.925657	145.812704	7.17408306	4.22492394	0	58.8	0	0	3
83	38	0	1.30053671	134.940535	138.456491	132.925657	145.812704	7.12055487	4.22492394	0	59.3	0	0	3
84	39	0	1.31620583	139.126941	138.59818	132.925657	145.812704	7.21945218	4.22492394	0	58.5	0	0	3
85	39	0	1.33187495	143.461621	138.927429	133.677951	145.812704	7.37711539	4.22492394	0	57.2	0	0	3
86	39	0	1.34754406	142.984631	139.120882	133.677951	145.812704	7.36912841	4.22492394	0	57.3	0	0	3
87	39	0	1.36321318	134.307683	139.004369	133.677951	145.812704	7.29845234	4.22492394	0	57.8	0	0	3
88	39	0	1.3788823	136.954334	139.106756	133.90678	145.812704	7.03063868	4.22492394	0	60	0	0	3
89	40	0	1.39455142	141.121639	139.127217	133.90678	145.812704	6.95110829	4.22492394	0	60.7	0	0	3
90	40	0	1.41022053	140.659139	139.33401	133.90678	145.812704	6.9253258	4.22492394	0	61	0	0	3
91	40	0	1.42588965	132.920139	139.138111	132.920139	145.812704	6.8493878	4.22492394	0	61.6	0	0	3
92	40	0	1.44155877	135.424554	139.182	132.920139	145.812704	6.78552558	4.22492394	0	62.2	0	0	3
93	40	0	1.45722788	140.928286	139.401422	132.920139	145.812704	6.54831733	4.22492394	0	64.5	0	0	3
94	41	0	1.472897	140.471278	139.368175	132.920139	145.812704	6.44986411	4.22492394	0	65.5	0	0	3
95	41	0	1.48856612	144.902735	139.694702	132.920139	145.812704	6.41488807	4.22492394	0	65.8	0	0	3
96	41	0	1.50423524	143.11773	139.724892	132.920139	145.812704	6.34869267	4.22492394	0	66.5	0	0	3
97	41	0	1.51990435	134.600824	139.72226	132.920139	145.812704	6.27517023	4.22492394	0	67.3	0	0	3
98	41	0	1.53557347	136.922894	139.811392	132.920139	145.812704	6.02325568	4.22492394	0	70.1	0	0	3
99	42	0	1.55124259	141.996945	139.792812	132.920139	145.812704	5.90633366	4.22492394	0	71.5	0	0	3
100	42	0	1.5669117	140.119876	139.960592	132.920139	145.812704	5.70057669	4.22492394	0	74.1	0	0	3
101	42	0	1.58258082	144.435874	140.006919	132.920139	145.812704	5.635393	4.22492394	0	74.9	0	0	3
102	43	0	1.59824994	141.580528	140.216257	132.920139	145.812704	5.32990899	4.22492394	0	79.2	0	0	3
103	43	0	1.61391905	134.494047	139.917668	132.920139	145.812704	5.20044915	4.22492394	0	81.2	0	0	3
104	43	0	1.62958817	135.200557	139.91829	132.920139	145.812704	4.78703428	4.22492394	0	88.2	0	0	3
105	43	0	1.64525729	142.080659	139.832045	132.920139	145.812704	4.66495026	4.22492394	0	90.5	0	0	3
106	43	0	1.66092641	138.967088	139.942137	132.920139	145.812704	4.15635449	4.22492394	0	100	0	0	3
107	44	0	1.67659552	144.36428	139.925716	132.920139	145.812704	4.02880475	4.22492394	0	100	0	0	3
108	44	0	1.69226464	141.081969	140.094843	132.920139	145.812704	3.56376859	4.22492394	0	100	0	0	3
109	44	0	1.70793376	134.508596	139.778799	132.920139	145.812704	3.04005665	4.22492394	0	100	0	0	3
110	44	0	1.72360287	134.708714	139.446511	132.920139	145.812704	2.93858295	4.22492394	0	100	0	0	3
111	44	0	1.73927199	141.298169	139.641318	132.920139	145.812704	2.63894165	4.22492394	0	100	0	0	3
112	45	0	1.75494111	137.740843	139.572557	132.920139	145.812704	2.22671463	4.22492394	0	100	0	0	3
113	45	0	1.77061022	142.842186	139.502437	132.920139	145.812704	1.80006603	4.22492394	0	100	0	0	3
114	45	0	1.78627934	139.439926	139.303288	132.920139	144.902735	1.75976545	4.22492394	0	100	0	0	3
115	45	0	1.80194846	144.790118	139.611088	132.920139	144.902735	1.61807697	4.22492394	0	100	0	0	3
116	45	0	1.81761758	140.417803	139.651427	132.920139	144.902735	1.28882811	4.22492394	0	100	0	0	3
117	46	0	1.83328669	144.850141	139.694818	132.920139	144.902735	1.21188771	4.22492394	0	100	0	0	3
118	46	0	1.84895581	141.376353	139.64456	132.920139	144.902735	1.21188771	4.22492394	0	100	0	0	3
119	46	0	1.86462493	134.943926	139.664442	132.920139	144.902735	1.10950074	4.22492394	0	100	0	0	3
120	46	0	1.88029404	134.444325	139.586004	132.920139	144.902735	1.08904013	4.22492394	0	100	0	0	3
121	46	0	1.89596316	133.705847	139.354261	132.920139	144.902735	1.07814527	4.22492394	0	100	0	0	3
122	47	0	1.91163228	132.655551	139.104149	132.655551	144.902735	1.11210796	4.22492394	0	100	0	0	3
123	47	0	1.9273014	138.794596	139.287726	132.655551	144.902735	1.11210796	4.22492394	0	100	0	0	3
124	47	0	1.94297051	135.567594	139.292196	132.655551	144.902735	1.11210796	4.22492394	0	100	0	0	3
125	47	0	1.95863963	139.929293	139.260977	132.655551	144.902735	1.11210796	4.22492394	0	100	0	0	3
126	47	0	1.97430875	137.580339	139.170635	132.655551	144.902735	1.11210796	4.22492394	0	100	0	0	3
127	48	0	1.98997786	141.269054	139.057083	132.655551	144.850141	1.15917409	4.22492394	0	100	0	0	3
128	48	0	2.00564698	138.452413	138.911291	132.655551	144.850141	1.30496525	4.22492394	0	100	0	0	3
129	48	0	2.0213161	134.230857	138.89973	132.655551	144.850141	1.31652672	4.22492394	0	100	0	0	3
130	48	0	2.03698521	133.586911	138.795481	132.655551	144.850141	1.42077617	4.22492394	0	100	0	0	3
131	48	0	2.05265433	138.103414	138.673808	132.655551	144.850141	1.54244901	4.22492394	0	100	0	0	3
132	49	0	2.06832345	136.979606	138.575674	132.655551	144.850141	1.64058245	4.22492394	0	100	0	0	3
133	49	0	2.08399257	133.675381	138.239409	132.655551	144.850141	1.97684785	4.22492394	0	100	0	0	3
134	49	0	2.09966168	134.417784	138.015573	132.655551	144.850141	2.07926967	4.22492394	0	100	0	0	3
135	49	0	2.1153308	138.287862	138.13413	132.655551	144.850141	2.07926967	4.22492394	0	100	0	0	3
136	49	0	2.13099992	135.114915	138.131454	132.655551	144.850141	2.07926967	4.22492394	0	100	0	0	3
137	50	0	2.14666903	139.891644	138.063047	132.655551	144.850141	2.07926967	4.22492394	0	100	0	0	3
138	50	0	2.16233815	133.015675	137.877065	132.655551	144.850141	2.21777763	4.22492394	0	100	0	0	3
139	50	0	2.17800727	140.498914	137.756272	132.655551	144.850141	2.33857032	4.22492394	0	100	0	0	3
140	50	0	2.19367638	133.00026	137.503719	132.655551	144.850141	2.27508014	4.22492394	0	100	0	0	3
141	51	0	2.2093455	133.463409	137.471057	132.655551	144.850141	2.22376125	4.22492394	0	100	0	0	3
142	51	0	2.22501462	131.768112	137.379163	131.768112	144.850141	2.31565509	4.22492394	0	100	0	0	3
143	51	0	2.24068374	133.098476	137.122923	131.768112	144.850141	2.5718955	4.22492394	0	100	0	0	3
144	51	0	2.25635285	131.208793	136.918796	131.208793	144.850141	2.77602207	4.22492394	0	100	0	0	3
145	51	0	2.27202197	136.59244	136.723492	131.208793	144.850141	2.97132664	4.22492394	0	100	0	0	3
146	52	0	2.28769109	134.889339	136.581286	131.208793	144.850141	3.1135325	4.22492394	0	100	0	0	3
147	52	0	2.3033602	132.623111	136.201067	131.208793	144.850141	3.49375147	4.22492394	0	100	0	0	3
148	52	0	2.31902932	130.334199	135.885954	130.334199	144.850141	3.8088641	4.22492394	0	100	0	0	3
149	52	0	2.33469844	135.854642	135.604845	130.334199	141.376353	4.05959733	4.22492394	0	100	0	0	3
150	52	0	2.35036755	132.347015	135.322678	130.334199	141.269054	4.34176414	4.22492394	0	97.3	0	0	3
151	53	0	2.36603667	137.103436	135.390163	130.334199	141.269054	4.26332638	4.22492394	0	99	0	0	3
152	53	0	2.38170579	134.017794	135.376834	130.334199	141.269054	4.0315829	4.22492394	0	100	0	0	3
153	53	0	2.39737491	133.264267	135.363034	130.334199	141.269054	3.96951755	4.22492394	0	100	0	0	3
154	53	0	2.41304402	130.873629	135.307349	130.334199	141.269054	3.98484645	4.22492394	0	100	0	0	3
155	53	0	2.42871314	132.849847	135.121576	130.334199	141.269054	4.17061986	4.22492394	0	100	0	0	3
156	54	0	2.44438226	131.06941	134.981007	130.334199	141.269054	4.2799696	4.22492394	0	98.7	0	0	3
157	54	0	2.46005137	132.952916	134.762996	130.334199	141.269054	4.40763953	4.22492394	0	95.8	0	0	3
158	54	0	2.47572049	130.48665	134.541318	130.334199	141.269054	4.51576476	4.22492394	0	93.5	0	0	3
159	54	0	2.49138961	135.932331	134.374545	130.334199	140.498914	4.53674619	4.22492394	0	93.1	0	0	3
160	54	0	2.50705873	131.653061	134.162066	130.334199	140.498914	4.73766445	4.22492394	0	89.1	0	0	3
161	55	0	2.52272784	136.903009	134.24557	130.334199	140.498914	4.633415	4.22492394	0	91.1	0	0	3
162	55	0	2.53839696	133.050831	134.228818	130.334199	140.498914	4.51174216	4.22492394	0	93.6	0	0	3
163	55	0	2.55406608	137.687384	134.215817	130.334199	140.498914	4.41360872	4.22492394	0	95.7	0	0	3
164	55	0	2.56973519	133.879293	134.118932	130.334199	140.498914	4.1204768	4.22492394	0	100	0	0	3
165	55	0	2.58540431	138.978663	134.28466	130.334199	140.498914	4.01519778	4.22492394	0	100	0	0	3
166	56	0	2.60107343	134.872364	134.298865	130.334199	140.498914	4.01519778	4.22492394	0	100	0	0	3
167	56	0	2.61674254	139.418188	134.334188	130.334199	140.498914	4.01252146	4.22492394	0	100	0	0	3
168	56	0	2.63241166	135.417105	134.343631	130.334199	140.498914	3.94411474	4.22492394	0	100	0	0	3
169	56	0	2.64808078	133.358409	134.139468	130.334199	140.498914	3.75813308	4.22492394	0	100	0	0	3
170	57	0	2.6637499	132.056801	134.109503	130.334199	140.498914	3.64676945	4.22492394	0	100	0	0	3
171	57	0	2.67941901	133.043769	133.87653	130.334199	139.418188	3.62718931	4.22492394	0	100	0	0	3
172	57	0	2.69508813	132.058482	133.847099	130.334199	139.418188	3.62395777	4.22492394	0	100	0	0	3
173	57	0	2.71075725	136.646134	133.946559	130.334199	139.418188	3.53206393	4.22492394	0	100	0	0	3
174	57	0	2.72642636	133.223033	133.992026	130.334199	139.418188	3.27582353	4.22492394	0	100	0	0	3
175	58	0	2.74209548	133.128531	133.992965	130.334199	139.418188	3.07169695	4.22492394	0	100	0	0	3
176	58	0	2.7577646	130.568878	133.972968	130.334199	139.418188	2.87639238	4.22492394	0	100	0	0	3
177	58	0	2.77343371	132.872374	133.856716	130.334199	139.418188	2.73418652	4.22492394	0	100	0	0	3
178	58	0	2.78910283	130.264624	133.712193	130.264624	139.418188	2.48887358	4.22492394	0	100	0	0	3
179	58	0	2.80477195	135.842171	133.812789	130.264624	139.418188	2.17376095	4.22492394	0	100	0	0	3
180	59	0	2.82044107	131.126126	133.837537	130.264624	139.418188	1.89265162	4.22492394	0	100	0	0	3
181	59	0	2.83611018	137.532683	133.889975	130.264624	139.418188	1.67796949	4.22492394	0	100	0	0	3
