Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
54	31	0	0.84613232	293.362433	293.299574	293.22572	293.362433	0.0936572931	0	0	0	0	0	3
55	31	0	0.861801437	293.36337	293.303876	293.228927	293.36337	0.0970001111	0	0	0	0	0	3
56	31	0	0.877470554	293.363622	293.308085	293.232105	293.363622	0.100200136	0	0	0	0	0	3
57	31	0	0.893139671	293.364183	293.312212	293.236728	293.364183	0.103218195	0	0	0	0	0	3
58	32	0	0.908808788	293.36463	293.316209	293.241251	293.36463	0.106020447	0	0	0	0	0	3
59	32	0	0.924477905	293.364837	293.320071	293.245591	293.364837	0.108618157	0	0	0	0	0	3
60	32	0	0.940147022	293.36447	293.323786	293.249794	293.364837	0.111011009	0	0	0	0	0	3
61	33	0	0.955816139	293.36397	293.327354	293.25382	293.364837	0.111017128	0	0	0	0	0	3
62	33	0	0.971485256	293.363503	293.330782	293.259621	293.364837	0.105216154	0	0	0	0	0	3
63	33	0	0.987154373	293.363035	293.334013	293.265106	293.364837	0.0997317499	0	0	0	0	0	3
64	33	0	1.00282349	293.362359	293.337053	293.2704	293.364837	0.0944374828	0.00494933983	0	5.2	0	0	3
65	34	0	1.01849261	293.361334	293.339894	293.275403	293.364837	0.0894346882	0.00494933983	0	5.5	0	0	3
66	34	0	1.03416172	293.360052	293.34254	293.280184	293.364837	0.0846532044	0.00494933983	0	5.8	0	0	3
67	34	0	1.04983084	293.358772	293.344995	293.286867	293.364837	0.0779708679	0.00494933983	0	6.3	0	0	3
68	35	0	1.06549996	293.35752	293.347203	293.293152	293.364837	0.0716855464	0.00494933983	0	6.9	0	0	3
69	35	0	1.08116908	293.35636	293.349179	293.29892	293.364837	0.065917378	0.00494933983	0	7.5	0	0	3
70	35	0	1.09683819	293.354891	293.350928	293.304408	293.364837	0.0604298408	0.00494933983	0	8.1	0	0	3
71	36	0	1.11250731	293.353349	293.352457	293.309548	293.364837	0.0552892249	0.00494933983	0	8.9	0	0	3
72	36	0	1.12817643	293.351477	293.353767	293.316551	293.364837	0.0482861932	0.00494933983	0	10.2	0	0	3
73	36	0	1.14384554	293.349622	293.354801	293.322812	293.364837	0.0420253589	0.00494933983	0	11.7	0	0	3
74	36	0	1.15951466	293.347497	293.355572	293.328564	293.364837	0.0362730309	0.00494933983	0	13.6	0	0	3
75	37	0	1.17518378	293.345413	293.356099	293.333842	293.364837	0.03099559	0.00494933983	0	15.9	0	0	3
