Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
140	50	0	2.19367638	101308.245	101308.206	101308.104	101308.256	0.110253674	0.391384738	0	100	0	0	3
141	51	0	2.2093455	101308.241	101308.21	101308.104	101308.256	0.110253674	0.386869891	0	100	0	0	3
142	51	0	2.22501462	101308.243	101308.215	101308.146	101308.256	0.110110182	0.382423827	0	100	0	0	3
143	51	0	2.24068374	101308.243	101308.217	101308.146	101308.256	0.107273845	0.378090321	0	100	0	0	3
144	51	0	2.25635285	101308.247	101308.218	101308.146	101308.256	0.100909095	0.373865153	0	100	0	0	3
145	51	0	2.27202197	101308.232	101308.219	101308.146	101308.256	0.100909095	0.36974431	0	100	0	0	3
146	52	0	2.28769109	101308.234	101308.219	101308.146	101308.256	0.100909095	0.365723976	0	100	0	0	3
147	52	0	2.3033602	101308.23	101308.221	101308.146	101308.256	0.100909095	0.361800516	0	100	0	0	3
148	52	0	2.31902932	101308.215	101308.222	101308.146	101308.256	0.100909095	0.357939658	0	100	0	0	3
149	52	0	2.33469844	101308.206	101308.223	101308.146	101308.256	0.100909095	0.354091177	0	100	0	0	3
150	52	0	2.35036755	101308.211	101308.225	101308.183	101308.256	0.0732976033	0.350250013	0	100	0	0	3
151	53	0	2.36603667	101308.222	101308.226	101308.183	101308.256	0.0732976033	0.346497153	0	100	0	0	3
152	53	0	2.38170579	101308.208	101308.227	101308.189	101308.256	0.0672277203	0.342829584	0	100	0	0	3
153	53	0	2.39737491	101308.208	101308.227	101308.189	101308.256	0.0660502485	0.339244433	0	100	0	0	3
154	53	0	2.41304402	101308.2	101308.227	101308.189	101308.256	0.0485549972	0.335738952	0	100	0	0	3
155	53	0	2.42871314	101308.204	101308.225	101308.189	101308.256	0.0453787652	0.332309871	0	100	0	0	3
156	54	0	2.44438226	101308.2	101308.226	101308.189	101308.256	0.0453787652	0.3289162	0	100	0	0	3
157	54	0	2.46005137	101308.213	101308.226	101308.189	101308.256	0.0453787652	0.325544495	0	100	0	0	3
158	54	0	2.47572049	101308.196	101308.226	101308.196	101308.256	0.0453787652	0.322183104	0	100	0	0	3
159	54	0	2.49138961	101308.204	101308.226	101308.196	101308.256	0.043733099	0.318892306	0	100	0	0	3
160	54	0	2.50705873	101308.209	101308.226	101308.196	101308.256	0.0378598729	0.315670067	0	100	0	0	3
161	55	0	2.52272784	101308.206	101308.225	101308.196	101308.256	0.0310118033	0.312514265	0	100	0	0	3
162	55	0	2.53839696	101308.205	101308.224	101308.196	101308.256	0.0310118033	0.309409311	0	100	0	0	3
163	55	0	2.55406608	101308.213	101308.223	101308.196	101308.256	0.0310118033	0.306356619	0	100	0	0	3
164	55	0	2.56973519	101308.203	101308.222	101308.196	101308.256	0.0310118033	0.303364981	0	100	0	0	3
165	55	0	2.58540431	101308.221	101308.223	101308.196	101308.256	0.0310118033	0.300432582	0	100	0	0	3
166	56	0	2.60107343	101308.221	101308.222	101308.196	101308.256	0.0310118033	0.297557682	0	100	0	0	3
167	56	0	2.61674254	101308.223	101308.222	101308.196	101308.256	0.0310118033	0.294733274	0	100	0	0	3
168	56	0	2.63241166	101308.21	101308.221	101308.196	101308.256	0.0310118033	0.291951125	0	100	0	0	3
169	56	0	2.64808078	101308.22	101308.22	101308.196	101308.256	0.028632016	0.289217792	0	100	0	0	3
170	57	0	2.6637499	101308.215	101308.219	101308.196	101308.252	0.0252596008	0.28653603	0	100	0	0	3
171	57	0	2.67941901	101308.226	101308.218	101308.196	101308.247	0.0204512788	0.283904395	0	100	0	0	3
172	57	0	2.69508813	101308.221	101308.217	101308.196	101308.247	0.0163644376	0.281317959	0	100	0	0	3
173	57	0	2.71075725	101308.208	101308.216	101308.196	101308.247	0.0119983109	0.27877898	0	100	0	0	3
174	57	0	2.72642636	101308.216	101308.215	101308.196	101308.247	0.011540387	0.276274656	0	100	0	0	3
175	58	0	2.74209548	101308.222	101308.215	101308.196	101308.247	0.0121937847	0.273815455	0	100	0	0	3
176	58	0	2.7577646	101308.207	101308.213	101308.196	101308.234	0.0134526032	0.271400168	0	100	0	0	3
177	58	0	2.77343371	101308.208	101308.213	101308.196	101308.234	0.0142064669	0.269027629	0	100	0	0	3
178	58	0	2.78910283	101308.219	101308.212	101308.196	101308.23	0.0146795459	0.266696714	0	100	0	0	3
179	58	0	2.80477195	101308.214	101308.212	101308.196	101308.226	0.0151829753	0.264406337	0	100	0	0	3
180	59	0	2.82044107	101308.205	101308.211	101308.196	101308.226	0.0154879171	0.262155448	0	100	0	0	3
181	59	0	2.83611018	101308.208	101308.211	101308.196	101308.226	0.0154879171	0.259943037	0	100	0	0	3
182	59	0	2.8517793	101308.192	101308.211	101308.192	101308.226	0.0160204063	0.257758765	0	100	0	0	3
183	59	0	2.86744842	101308.211	101308.21	101308.192	101308.226	0.0163431212	0.255611203	0	100	0	0	3
184	59	0	2.88311753	101308.205	101308.21	101308.192	101308.226	0.0163760965	0.253497917	0	100	0	0	3
185	60	0	2.89878665	101308.218	101308.211	101308.192	101308.226	0.0161373994	0.251419561	0	100	0	0	3
186	60	0	2.91445577	101308.201	101308.211	101308.192	101308.226	0.0158960315	0.249375276	0	100	0	0	3
187	60	0	2.93012489	101308.207	101308.211	101308.192	101308.226	0.0158960315	0.247364232	0	100	0	0	3
188	60	0	2.945794	101308.201	101308.211	101308.192	101308.226	0.0158960315	0.245385624	0	100	0	0	3
189	60	0	2.96146312	101308.193	101308.21	101308.192	101308.226	0.0159910186	0.243438673	0	100	0	0	3
190	61	0	2.97713224	101308.2	101308.21	101308.192	101308.226	0.0158688874	0.241521923	0	100	0	0	3
191	61	0	2.99280135	101308.215	101308.211	101308.192	101308.226	0.015542847	0.239635358	0	100	0	0	3
192	61	0	3.00847047	101308.21	101308.211	101308.192	101308.226	0.0146350433	0.23777827	0	100	0	0	3
193	61	0	3.02413959	101308.203	101308.211	101308.192	101308.226	0.0137655963	0.235949975	0	100	0	0	3
194	61	0	3.0398087	101308.195	101308.21	101308.192	101308.226	0.0127587471	0.234149807	0	100	0	0	3
195	62	0	3.05547782	101308.206	101308.21	101308.192	101308.226	0.0123310989	0.232377122	0	100	0	0	3
196	62	0	3.07114694	101308.208	101308.21	101308.192	101308.226	0.0123310989	0.230631297	0	100	0	0	3
197	62	0	3.08681606	101308.209	101308.21	101308.192	101308.226	0.0124282019	0.228911724	0	100	0	0	3
198	62	0	3.10248517	101308.199	101308.209	101308.192	101308.226	0.0123048013	0.227217817	0	100	0	0	3
199	62	0	3.11815429	101308.21	101308.209	101308.192	101308.226	0.011792511	0.225549005	0	100	0	0	3
200	63	0	3.13382341	101308.202	101308.209	101308.192	101308.226	0.0114151887	0.223904734	0	100	0	0	3
201	63	0	3.14949252	101308.211	101308.208	101308.192	101308.226	0.0104051251	0.222284467	0	100	0	0	3
202	63	0	3.16516164	101308.196	101308.208	101308.192	101308.226	0.0101799752	0.220686828	0	100	0	0	3
203	64	0	3.18083076	101308.214	101308.207	101308.192	101308.222	0.00982307656	0.219111116	0	100	0	0	3
204	64	0	3.19649987	101308.216	101308.207	101308.192	101308.222	0.0089418455	0.217557913	0	100	0	0	3
205	64	0	3.21216899	101308.214	101308.207	101308.192	101308.222	0.00807771023	0.216026742	0	100	0	0	3
206	64	0	3.22783811	101308.203	101308.207	101308.192	101308.222	0.00762271757	0.214517137	0	100	0	0	3
207	64	0	3.24350723	101308.213	101308.207	101308.192	101308.219	0.00664706688	0.213028645	0	100	0	0	3
208	65	0	3.25917634	101308.214	101308.207	101308.192	101308.219	0.00589320321	0.211558144	0	100	0	0	3
209	65	0	3.27484546	101308.212	101308.207	101308.192	101308.219	0.00542012416	0.210107926	0	100	0	0	3
210	65	0	3.29051458	101308.205	101308.207	101308.192	101308.218	0.0050041091	0.208676777	0	100	0	0	3
211	65	0	3.30618369	101308.215	101308.207	101308.192	101308.218	0.00477196735	0.207264251	0	100	0	0	3
212	65	0	3.32185281	101308.218	101308.207	101308.192	101308.218	0.00477196735	0.205870812	0	100	0	0	3
213	66	0	3.33752193	101308.213	101308.207	101308.192	101308.218	0.00427407204	0.204496078	0	100	0	0	3
214	66	0	3.35319105	101308.203	101308.208	101308.193	101308.218	0.00427407204	0.203139673	0	100	0	0	3
215	66	0	3.36886016	101308.218	101308.208	101308.193	101308.218	0.00427407204	0.201801234	0	100	0	0	3
216	66	0	3.38452928	101308.202	101308.208	101308.193	101308.218	0.00427407204	0.200480406	0	100	0	0	3
217	66	0	3.4001984	101308.21	101308.207	101308.193	101308.218	0.00427407204	0.199176844	0	100	0	0	3
218	67	0	3.41586751	101308.21	101308.208	101308.193	101308.218	0.00427407204	0.197890211	0	100	0	0	3
219	67	0	3.43153663	101308.212	101308.208	101308.193	101308.218	0.00427407204	0.19662018	0	100	0	0	3
220	67	0	3.44720575	101308.216	101308.208	101308.193	101308.218	0.00418346234	0.195366431	0	100	0	0	3
221	67	0	3.46287486	101308.216	101308.209	101308.195	101308.218	0.00418346234	0.194128654	0	100	0	0	3
222	67	0	3.47854398	101308.208	101308.209	101308.195	101308.218	0.00418346234	0.192906545	0	100	0	0	3
223	68	0	3.4942131	101308.216	101308.209	101308.195	101308.218	0.00418346234	0.191699808	0	100	0	0	3
224	68	0	3.50988222	101308.22	101308.21	101308.195	101308.22	0.0040848012	0.190508155	0	100	0	0	3
225	68	0	3.52555133	101308.215	101308.21	101308.195	101308.22	0.00377485619	0.189331306	0	100	0	0	3
226	68	0	3.54122045	101308.216	101308.211	101308.196	101308.22	0.00401125758	0.188168985	0	100	0	0	3
227	68	0	3.55688957	101308.212	101308.211	101308.196	101308.22	0.0041820921	0.187020926	0	100	0	0	3
228	69	0	3.57255868	101308.213	101308.211	101308.196	101308.22	0.00432106039	0.185886868	0	100	0	0	3
229	69	0	3.5882278	101308.209	101308.211	101308.196	101308.22	0.00432106039	0.184766556	0	100	0	0	3
230	69	0	3.60389692	101308.213	101308.211	101308.196	101308.22	0.00475253425	0.183659742	0	100	0	0	3
231	69	0	3.61956603	101308.218	101308.212	101308.196	101308.22	0.00502336182	0.182566183	0	100	0	0	3
232	69	0	3.63523515	101308.223	101308.212	101308.196	101308.223	0.00568991109	0.181485642	0	100	0	0	3
233	70	0	3.65090427	101308.22	101308.213	101308.196	101308.223	0.00595736047	0.180417889	0	100	0	0	3
234	70	0	3.66657339	101308.21	101308.213	101308.202	101308.223	0.00640424329	0.179362698	0	100	0	0	3
235	70	0	3.6822425	101308.217	101308.213	101308.202	101308.223	0.00649679045	0.178319325	0	100	0	0	3
236	70	0	3.69791162	101308.225	101308.213	101308.202	101308.225	0.00677554077	0.1772884	0	100	0	0	3
237	70	0	3.71358074	101308.209	101308.213	101308.202	101308.225	0.00677554077	0.176269394	0	100	0	0	3
238	71	0	3.72924985	101308.218	101308.214	101308.202	101308.225	0.00709352091	0.1752621	0	100	0	0	3
239	71	0	3.74491897	101308.221	101308.214	101308.202	101308.225	0.00735256611	0.174266319	0	100	0	0	3
240	71	0	3.76058809	101308.221	101308.214	101308.202	101308.225	0.00758145667	0.173281852	0	100	0	0	3
241	71	0	3.7762572	101308.214	101308.214	101308.202	101308.225	0.00763623221	0.17230851	0	100	0	0	3
